service_id,visit_id,car_id,tanggal,km_saat_servis,cabang,mekanik,kategori_servis,item_servis,qty,harga
SVC005992,V001535,CAR0141,2022-11-18,38171,Cabang Sisingamangaraja,Mekanik Hasan,Oli & Filter,Filter Udara,1,194000
SVC005993,V001535,CAR0141,2022-11-18,38171,Cabang Sisingamangaraja,Mekanik Hasan,Lainnya,Wiper,1,186000
SVC017625,V004535,CAR0401,2022-11-19,49513,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Filter Oli,1,98000
SVC001101,V000287,CAR0031,2022-11-19,48821,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Filter Oli,1,94000
SVC001102,V000287,CAR0031,2022-11-19,48821,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Filter Udara,1,170000
SVC001103,V000287,CAR0031,2022-11-19,48821,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Filter Kabin/AC,1,168000
SVC028949,V008292,CAR0422,2022-11-19,162074,Cabang Ringroad,Mekanik Anto,Rem & Kaki,Ban (per pcs),4,807000
SVC024817,V006404,CAR0558,2022-11-19,18693,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,720000
SVC005930,V001520,CAR0139,2022-11-19,42914,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Filter Udara,1,214000
SVC005931,V001520,CAR0139,2022-11-19,42914,Cabang Setia Budi,Mekanik Beni,Tune Up,Tune Up / Servis Berkala,1,716000
SVC001100,V000287,CAR0031,2022-11-19,48821,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,560000
SVC005932,V001520,CAR0139,2022-11-19,42914,Cabang Setia Budi,Mekanik Beni,Rem & Kaki,Kampas Rem Depan,1,433000
SVC005928,V001520,CAR0139,2022-11-19,42914,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,520000
SVC017624,V004535,CAR0401,2022-11-19,49513,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,330000
SVC005929,V001520,CAR0139,2022-11-19,42914,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Filter Oli,1,78000
SVC024818,V006404,CAR0558,2022-11-19,18693,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Filter Oli,1,80000
SVC024819,V006404,CAR0558,2022-11-19,18693,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Filter Udara,1,180000
SVC028160,V007628,CAR0168,2022-11-21,145917,Cabang Sisingamangaraja,Mekanik Dani,Pendingin,Coolant/Radiator,1,146000
SVC023571,V006079,CAR0527,2022-11-21,72451,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Filter Udara,1,123000
SVC023570,V006079,CAR0527,2022-11-21,72451,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Filter Oli,1,101000
SVC023569,V006079,CAR0527,2022-11-21,72451,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,520000
SVC023572,V006079,CAR0527,2022-11-21,72451,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Filter Kabin/AC,1,114000
SVC028622,V008015,CAR0077,2022-11-21,149104,Cabang Setia Budi,Mekanik Rudi,Rem & Kaki,Kampas Rem Belakang,1,755000
SVC016572,V004268,CAR0379,2022-11-21,68366,Cabang Gatot Subroto,Mekanik Dani,Oli & Filter,Filter Oli,1,72000
SVC028621,V008015,CAR0077,2022-11-21,149104,Cabang Setia Budi,Mekanik Rudi,Rem & Kaki,Kampas Rem Depan,1,448000
SVC016571,V004268,CAR0379,2022-11-21,68366,Cabang Gatot Subroto,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,500000
SVC009504,V002446,CAR0223,2022-11-22,32195,Cabang Krakatau,Mekanik Beni,Oli & Filter,Filter Udara,1,222000
SVC009503,V002446,CAR0223,2022-11-22,32195,Cabang Krakatau,Mekanik Beni,Oli & Filter,Filter Oli,1,68000
SVC010878,V002805,CAR0254,2022-11-22,43727,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Filter Oli,1,109000
SVC010879,V002805,CAR0254,2022-11-22,43727,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Filter Udara,1,212000
SVC010880,V002805,CAR0254,2022-11-22,43727,Cabang Setia Budi,Mekanik Joni,Pendingin,Coolant/Radiator,1,176000
SVC009502,V002446,CAR0223,2022-11-22,32195,Cabang Krakatau,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,720000
SVC010877,V002805,CAR0254,2022-11-22,43727,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,420000
SVC006727,V001735,CAR0154,2022-11-23,56441,Cabang Gatot Subroto,Mekanik Beni,Rem & Kaki,Kampas Rem Belakang,1,451000
SVC006726,V001735,CAR0154,2022-11-23,56441,Cabang Gatot Subroto,Mekanik Beni,Rem & Kaki,Kampas Rem Depan,1,718000
SVC006725,V001735,CAR0154,2022-11-23,56441,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Filter Oli,1,76000
SVC021779,V005607,CAR0489,2022-11-23,43446,Cabang Ringroad,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,330000
SVC028559,V007962,CAR0033,2022-11-23,44107,Cabang Ringroad,Mekanik Beni,Rem & Kaki,Ban (per pcs),4,724000
SVC021780,V005607,CAR0489,2022-11-23,43446,Cabang Ringroad,Mekanik Sahat,Oli & Filter,Filter Oli,1,93000
SVC021781,V005607,CAR0489,2022-11-23,43446,Cabang Ringroad,Mekanik Sahat,Oli & Filter,Filter Udara,1,177000
SVC014212,V003651,CAR0332,2022-11-23,68138,Cabang Gatot Subroto,Mekanik Anto,Lainnya,Wiper,1,162000
SVC021782,V005607,CAR0489,2022-11-23,43446,Cabang Ringroad,Mekanik Sahat,Rem & Kaki,Kampas Rem Depan,1,420000
SVC006724,V001735,CAR0154,2022-11-23,56441,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,510000
SVC014208,V003651,CAR0332,2022-11-23,68138,Cabang Gatot Subroto,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,330000
SVC014209,V003651,CAR0332,2022-11-23,68138,Cabang Gatot Subroto,Mekanik Anto,Oli & Filter,Filter Oli,1,91000
SVC014210,V003651,CAR0332,2022-11-23,68138,Cabang Gatot Subroto,Mekanik Anto,Oli & Filter,Filter Udara,1,138000
SVC014211,V003651,CAR0332,2022-11-23,68138,Cabang Gatot Subroto,Mekanik Anto,Tune Up,Tune Up / Servis Berkala,1,657000
SVC011007,V002835,CAR0256,2022-11-24,46955,Cabang Ringroad,Mekanik Anto,Pendingin,Coolant/Radiator,1,158000
SVC011006,V002835,CAR0256,2022-11-24,46955,Cabang Ringroad,Mekanik Anto,Oli & Filter,Filter Udara,1,153000
SVC011008,V002835,CAR0256,2022-11-24,46955,Cabang Ringroad,Mekanik Anto,Lainnya,Wiper,1,132000
SVC009176,V002365,CAR0211,2022-11-24,51588,Cabang Sisingamangaraja,Mekanik Hasan,Oli & Filter,Filter Udara,1,242000
SVC007897,V002040,CAR0177,2022-11-24,41351,Cabang Ringroad,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,520000
SVC009174,V002365,CAR0211,2022-11-24,51588,Cabang Sisingamangaraja,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,330000
SVC007898,V002040,CAR0177,2022-11-24,41351,Cabang Ringroad,Mekanik Hasan,Oli & Filter,Filter Udara,1,181000
SVC025546,V006586,CAR0571,2022-11-24,27094,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Filter Kabin/AC,1,156000
SVC009175,V002365,CAR0211,2022-11-24,51588,Cabang Sisingamangaraja,Mekanik Hasan,Oli & Filter,Filter Oli,1,82000
SVC007901,V002040,CAR0177,2022-11-24,41351,Cabang Ringroad,Mekanik Hasan,Kelistrikan,Aki/Accu,1,1316000
SVC025548,V006586,CAR0571,2022-11-24,27094,Cabang Sisingamangaraja,Mekanik Rudi,Kelistrikan,Aki/Accu,1,1198000
SVC025547,V006586,CAR0571,2022-11-24,27094,Cabang Sisingamangaraja,Mekanik Rudi,Rem & Kaki,Kampas Rem Depan,1,533000
SVC007899,V002040,CAR0177,2022-11-24,41351,Cabang Ringroad,Mekanik Hasan,Oli & Filter,Filter Kabin/AC,1,120000
SVC007900,V002040,CAR0177,2022-11-24,41351,Cabang Ringroad,Mekanik Hasan,Pendingin,Coolant/Radiator,1,170000
SVC025543,V006586,CAR0571,2022-11-24,27094,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,450000
SVC028824,V008186,CAR0617,2022-11-24,33804,Cabang Setia Budi,Mekanik Sahat,Tune Up,Busi (set),1,348000
SVC011004,V002835,CAR0256,2022-11-24,46955,Cabang Ringroad,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,540000
SVC011005,V002835,CAR0256,2022-11-24,46955,Cabang Ringroad,Mekanik Anto,Oli & Filter,Filter Oli,1,87000
SVC025545,V006586,CAR0571,2022-11-24,27094,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Filter Udara,1,217000
SVC025544,V006586,CAR0571,2022-11-24,27094,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Filter Oli,1,89000
SVC022388,V005765,CAR0504,2022-11-25,48848,Cabang Sisingamangaraja,Mekanik Hasan,Oli & Filter,Filter Oli,1,88000
SVC022387,V005765,CAR0504,2022-11-25,48848,Cabang Sisingamangaraja,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,330000
SVC028927,V008274,CAR0250,2022-11-25,62954,Cabang Gatot Subroto,Mekanik Hasan,Tune Up,Busi (set),1,290000
SVC023732,V006123,CAR0530,2022-11-25,37009,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,330000
SVC002038,V000525,CAR0050,2022-11-25,39209,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Filter Oli,1,102000
SVC002037,V000525,CAR0050,2022-11-25,39209,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,780000
SVC023733,V006123,CAR0530,2022-11-25,37009,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Oli,1,98000
SVC020807,V005360,CAR0470,2022-11-25,64361,Cabang Gatot Subroto,Mekanik Hasan,Oli & Filter,Filter Oli,1,100000
SVC002039,V000525,CAR0050,2022-11-25,39209,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Filter Udara,1,247000
SVC022389,V005765,CAR0504,2022-11-25,48848,Cabang Sisingamangaraja,Mekanik Hasan,Oli & Filter,Filter Udara,1,224000
SVC020806,V005360,CAR0470,2022-11-25,64361,Cabang Gatot Subroto,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,640000
SVC018161,V004678,CAR0414,2022-11-26,79458,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Filter Udara,1,252000
SVC028281,V007727,CAR0098,2022-11-26,36654,Cabang Gatot Subroto,Mekanik Rudi,Rem & Kaki,Spooring & Balancing,1,253000
SVC016524,V004256,CAR0378,2022-11-26,8370,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Filter Oli,1,61000
SVC016525,V004256,CAR0378,2022-11-26,8370,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Filter Udara,1,227000
SVC016526,V004256,CAR0378,2022-11-26,8370,Cabang Sisingamangaraja,Mekanik Beni,Lainnya,Wiper,1,155000
SVC018160,V004678,CAR0414,2022-11-26,79458,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Filter Oli,1,120000
SVC018159,V004678,CAR0414,2022-11-26,79458,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,520000
SVC026953,V006940,CAR0607,2022-11-26,81272,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,780000
SVC015761,V004061,CAR0362,2022-11-26,39287,Cabang Setia Budi,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,420000
SVC003245,V000837,CAR0077,2022-11-26,84332,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Filter Oli,1,82000
SVC026955,V006940,CAR0607,2022-11-26,81272,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Filter Udara,1,260000
SVC015762,V004061,CAR0362,2022-11-26,39287,Cabang Setia Budi,Mekanik Tigor,Oli & Filter,Filter Oli,1,113000
SVC006260,V001608,CAR0146,2022-11-26,48978,Cabang Ringroad,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,330000
SVC003247,V000837,CAR0077,2022-11-26,84332,Cabang Gatot Subroto,Mekanik Beni,Pendingin,Coolant/Radiator,1,196000
SVC026954,V006940,CAR0607,2022-11-26,81272,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Filter Oli,1,91000
SVC003246,V000837,CAR0077,2022-11-26,84332,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Filter Udara,1,252000
SVC015764,V004061,CAR0362,2022-11-26,39287,Cabang Setia Budi,Mekanik Tigor,Oli & Filter,Filter Kabin/AC,1,112000
SVC015763,V004061,CAR0362,2022-11-26,39287,Cabang Setia Budi,Mekanik Tigor,Oli & Filter,Filter Udara,1,205000
SVC003244,V000837,CAR0077,2022-11-26,84332,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,330000
SVC000407,V000105,CAR0011,2022-11-26,61555,Cabang Ringroad,Mekanik Tigor,Rem & Kaki,Kampas Rem Belakang,1,469000
SVC000403,V000105,CAR0011,2022-11-26,61555,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,520000
SVC000404,V000105,CAR0011,2022-11-26,61555,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Filter Oli,1,80000
SVC000405,V000105,CAR0011,2022-11-26,61555,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Filter Udara,1,253000
SVC000406,V000105,CAR0011,2022-11-26,61555,Cabang Ringroad,Mekanik Tigor,Rem & Kaki,Kampas Rem Depan,1,696000
SVC013417,V003447,CAR0316,2022-11-26,53698,Cabang Setia Budi,Mekanik Tigor,Oli & Filter,Filter Udara,1,259000
SVC013416,V003447,CAR0316,2022-11-26,53698,Cabang Setia Budi,Mekanik Tigor,Oli & Filter,Filter Oli,1,60000
SVC013415,V003447,CAR0316,2022-11-26,53698,Cabang Setia Budi,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,480000
SVC012098,V003112,CAR0284,2022-11-26,54989,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,450000
SVC016523,V004256,CAR0378,2022-11-26,8370,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,640000
SVC018162,V004678,CAR0414,2022-11-26,79458,Cabang Krakatau,Mekanik Hasan,Tune Up,Busi (set),1,328000
SVC012099,V003112,CAR0284,2022-11-26,54989,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Filter Udara,1,235000
SVC006261,V001608,CAR0146,2022-11-26,48978,Cabang Ringroad,Mekanik Dani,Oli & Filter,Filter Oli,1,83000
SVC012100,V003112,CAR0284,2022-11-26,54989,Cabang Sisingamangaraja,Mekanik Anto,Tune Up,Tune Up / Servis Berkala,1,548000
SVC028602,V007999,CAR0148,2022-11-27,139272,Cabang Setia Budi,Mekanik Dani,Pendingin,Servis AC,1,562000
SVC019486,V005021,CAR0441,2022-11-27,52798,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,330000
SVC019487,V005021,CAR0441,2022-11-27,52798,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Filter Oli,1,64000
SVC014977,V003860,CAR0346,2022-11-28,32410,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,780000
SVC028982,V008318,CAR0600,2022-11-28,75377,Cabang Setia Budi,Mekanik Anto,Rem & Kaki,Ban (per pcs),4,1324000
SVC014978,V003860,CAR0346,2022-11-28,32410,Cabang Sisingamangaraja,Mekanik Anto,Oli & Filter,Filter Udara,1,135000
SVC002386,V000613,CAR0059,2022-11-28,42034,Cabang Sisingamangaraja,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,480000
SVC002388,V000613,CAR0059,2022-11-28,42034,Cabang Sisingamangaraja,Mekanik Hasan,Oli & Filter,Filter Kabin/AC,1,111000
SVC002387,V000613,CAR0059,2022-11-28,42034,Cabang Sisingamangaraja,Mekanik Hasan,Oli & Filter,Filter Udara,1,169000
SVC028998,V008332,CAR0060,2022-11-28,101550,Cabang Ringroad,Mekanik Anto,Tune Up,Busi (set),1,458000
SVC028336,V007775,CAR0611,2022-11-29,32633,Cabang Sisingamangaraja,Mekanik Tigor,Rem & Kaki,Ban (per pcs),4,862000
SVC028963,V008303,CAR0565,2022-11-29,143627,Cabang Krakatau,Mekanik Tigor,Pendingin,Coolant/Radiator,1,222000
SVC001413,V000364,CAR0036,2022-11-30,55517,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Filter Udara,1,210000
SVC001610,V000416,CAR0039,2022-11-30,27275,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Filter Udara,1,206000
SVC027662,V007204,CAR0116,2022-11-30,127619,Cabang Krakatau,Mekanik Anto,Rem & Kaki,Kampas Rem Belakang,1,569000
SVC027661,V007204,CAR0116,2022-11-30,127619,Cabang Krakatau,Mekanik Anto,Rem & Kaki,Kampas Rem Depan,1,614000
SVC001609,V000416,CAR0039,2022-11-30,27275,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Filter Oli,1,74000
SVC028936,V008282,CAR0235,2022-11-30,173810,Cabang Sisingamangaraja,Mekanik Hasan,Pendingin,Servis AC,1,534000
SVC001608,V000416,CAR0039,2022-11-30,27275,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,420000
SVC001412,V000364,CAR0036,2022-11-30,55517,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Filter Oli,1,78000
SVC001411,V000364,CAR0036,2022-11-30,55517,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,330000
SVC001414,V000364,CAR0036,2022-11-30,55517,Cabang Sisingamangaraja,Mekanik Tigor,Tune Up,Tune Up / Servis Berkala,1,672000
SVC009451,V002433,CAR0222,2022-12-01,28490,Cabang Gatot Subroto,Mekanik Sahat,Tune Up,Busi (set),1,443000
SVC009449,V002433,CAR0222,2022-12-01,28490,Cabang Gatot Subroto,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,520000
SVC017361,V004470,CAR0394,2022-12-01,53553,Cabang Krakatau,Mekanik Joni,Oli & Filter,Filter Kabin/AC,1,99000
SVC009450,V002433,CAR0222,2022-12-01,28490,Cabang Gatot Subroto,Mekanik Sahat,Oli & Filter,Filter Udara,1,170000
SVC017360,V004470,CAR0394,2022-12-01,53553,Cabang Krakatau,Mekanik Joni,Oli & Filter,Filter Oli,1,81000
SVC017359,V004470,CAR0394,2022-12-01,53553,Cabang Krakatau,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,450000
SVC009452,V002433,CAR0222,2022-12-01,28490,Cabang Gatot Subroto,Mekanik Sahat,Rem & Kaki,Kampas Rem Depan,1,786000
SVC010811,V002788,CAR0251,2022-12-02,24791,Cabang Setia Budi,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,450000
SVC010116,V002606,CAR0238,2022-12-02,39987,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Oli,1,114000
SVC010813,V002788,CAR0251,2022-12-02,24791,Cabang Setia Budi,Mekanik Rudi,Oli & Filter,Filter Udara,1,216000
SVC010115,V002606,CAR0238,2022-12-02,39987,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,330000
SVC010118,V002606,CAR0238,2022-12-02,39987,Cabang Setia Budi,Mekanik Sahat,Tune Up,Busi (set),1,449000
SVC010119,V002606,CAR0238,2022-12-02,39987,Cabang Setia Budi,Mekanik Sahat,Pendingin,Coolant/Radiator,1,209000
SVC010812,V002788,CAR0251,2022-12-02,24791,Cabang Setia Budi,Mekanik Rudi,Oli & Filter,Filter Oli,1,69000
SVC028809,V008175,CAR0066,2022-12-02,148239,Cabang Sisingamangaraja,Mekanik Tigor,Rem & Kaki,Spooring & Balancing,1,404000
SVC028810,V008175,CAR0066,2022-12-02,148239,Cabang Sisingamangaraja,Mekanik Tigor,Rem & Kaki,Ban (per pcs),2,886000
SVC010117,V002606,CAR0238,2022-12-02,39987,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Udara,1,217000
SVC000607,V000158,CAR0015,2022-12-03,72993,Cabang Setia Budi,Mekanik Rudi,Oli & Filter,Filter Oli,1,109000
SVC000608,V000158,CAR0015,2022-12-03,72993,Cabang Setia Budi,Mekanik Rudi,Oli & Filter,Filter Udara,1,211000
SVC000609,V000158,CAR0015,2022-12-03,72993,Cabang Setia Budi,Mekanik Rudi,Oli & Filter,Filter Kabin/AC,1,157000
SVC027576,V007135,CAR0027,2022-12-03,167185,Cabang Gatot Subroto,Mekanik Joni,Rem & Kaki,Ban (per pcs),4,761000
SVC007297,V001882,CAR0166,2022-12-03,61951,Cabang Krakatau,Mekanik Hasan,Tune Up,Tune Up / Servis Berkala,1,700000
SVC007296,V001882,CAR0166,2022-12-03,61951,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Filter Udara,1,242000
SVC007295,V001882,CAR0166,2022-12-03,61951,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Filter Oli,1,106000
SVC000610,V000158,CAR0015,2022-12-03,72993,Cabang Setia Budi,Mekanik Rudi,Tune Up,Tune Up / Servis Berkala,1,650000
SVC018777,V004839,CAR0428,2022-12-03,59094,Cabang Ringroad,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,510000
SVC028896,V008247,CAR0174,2022-12-03,87545,Cabang Gatot Subroto,Mekanik Anto,Rem & Kaki,Ban (per pcs),2,1179000
SVC028895,V008247,CAR0174,2022-12-03,87545,Cabang Gatot Subroto,Mekanik Anto,Rem & Kaki,Spooring & Balancing,1,258000
SVC000606,V000158,CAR0015,2022-12-03,72993,Cabang Setia Budi,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,650000
SVC027591,V007147,CAR0127,2022-12-03,44280,Cabang Setia Budi,Mekanik Tigor,Pendingin,Coolant/Radiator,1,234000
SVC007294,V001882,CAR0166,2022-12-03,61951,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,780000
SVC016104,V004148,CAR0367,2022-12-03,15218,Cabang Ringroad,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,720000
SVC018779,V004839,CAR0428,2022-12-03,59094,Cabang Ringroad,Mekanik Sahat,Oli & Filter,Filter Udara,1,247000
SVC018778,V004839,CAR0428,2022-12-03,59094,Cabang Ringroad,Mekanik Sahat,Oli & Filter,Filter Oli,1,91000
SVC011687,V003004,CAR0274,2022-12-03,26581,Cabang Ringroad,Mekanik Sahat,Lainnya,Wiper,1,104000
SVC018781,V004839,CAR0428,2022-12-03,59094,Cabang Ringroad,Mekanik Sahat,Tune Up,Busi (set),1,304000
SVC016108,V004148,CAR0367,2022-12-03,15218,Cabang Ringroad,Mekanik Anto,Pendingin,Coolant/Radiator,1,137000
SVC025072,V006464,CAR0562,2022-12-03,47124,Cabang Sisingamangaraja,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,330000
SVC011686,V003004,CAR0274,2022-12-03,26581,Cabang Ringroad,Mekanik Sahat,Oli & Filter,Filter Udara,1,225000
SVC028804,V008171,CAR0105,2022-12-03,80264,Cabang Setia Budi,Mekanik Beni,Tune Up,Busi (set),1,240000
SVC018780,V004839,CAR0428,2022-12-03,59094,Cabang Ringroad,Mekanik Sahat,Oli & Filter,Filter Kabin/AC,1,126000
SVC027683,V007221,CAR0041,2022-12-03,110920,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Filter Kabin/AC,1,155000
SVC027682,V007221,CAR0041,2022-12-03,110920,Cabang Krakatau,Mekanik Rudi,Pendingin,Servis AC,1,365000
SVC027371,V007044,CAR0616,2022-12-03,38733,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,540000
SVC027372,V007044,CAR0616,2022-12-03,38733,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Filter Udara,1,248000
SVC016105,V004148,CAR0367,2022-12-03,15218,Cabang Ringroad,Mekanik Anto,Oli & Filter,Filter Oli,1,100000
SVC016109,V004148,CAR0367,2022-12-03,15218,Cabang Ringroad,Mekanik Anto,Lainnya,Wiper,1,202000
SVC027373,V007044,CAR0616,2022-12-03,38733,Cabang Krakatau,Mekanik Tigor,Lainnya,Wiper,1,148000
SVC011684,V003004,CAR0274,2022-12-03,26581,Cabang Ringroad,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,650000
SVC025073,V006464,CAR0562,2022-12-03,47124,Cabang Sisingamangaraja,Mekanik Sahat,Oli & Filter,Filter Oli,1,87000
SVC016106,V004148,CAR0367,2022-12-03,15218,Cabang Ringroad,Mekanik Anto,Oli & Filter,Filter Udara,1,215000
SVC011685,V003004,CAR0274,2022-12-03,26581,Cabang Ringroad,Mekanik Sahat,Oli & Filter,Filter Oli,1,67000
SVC016107,V004148,CAR0367,2022-12-03,15218,Cabang Ringroad,Mekanik Anto,Tune Up,Tune Up / Servis Berkala,1,412000
SVC014871,V003829,CAR0344,2022-12-04,34572,Cabang Setia Budi,Mekanik Beni,Rem & Kaki,Kampas Rem Depan,1,487000
SVC014869,V003829,CAR0344,2022-12-04,34572,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Filter Oli,1,96000
SVC014868,V003829,CAR0344,2022-12-04,34572,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,450000
SVC014870,V003829,CAR0344,2022-12-04,34572,Cabang Setia Budi,Mekanik Beni,Oli & Filter,Filter Udara,1,179000
SVC002558,V000657,CAR0063,2022-12-05,9792,Cabang Gatot Subroto,Mekanik Tigor,Pendingin,Coolant/Radiator,1,255000
SVC002555,V000657,CAR0063,2022-12-05,9792,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,760000
SVC002556,V000657,CAR0063,2022-12-05,9792,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Filter Oli,1,76000
SVC002557,V000657,CAR0063,2022-12-05,9792,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Filter Udara,1,202000
SVC028610,V008005,CAR0317,2022-12-05,102707,Cabang Ringroad,Mekanik Hasan,Pendingin,Coolant/Radiator,1,131000
SVC019267,V004964,CAR0436,2022-12-05,38895,Cabang Krakatau,Mekanik Sahat,Oli & Filter,Filter Oli,1,83000
SVC019266,V004964,CAR0436,2022-12-05,38895,Cabang Krakatau,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,450000
SVC019268,V004964,CAR0436,2022-12-05,38895,Cabang Krakatau,Mekanik Sahat,Oli & Filter,Filter Udara,1,126000
SVC027892,V007396,CAR0589,2022-12-05,101893,Cabang Ringroad,Mekanik Hasan,Pendingin,Servis AC,1,491000
SVC019269,V004964,CAR0436,2022-12-05,38895,Cabang Krakatau,Mekanik Sahat,Tune Up,Tune Up / Servis Berkala,1,665000
SVC019270,V004964,CAR0436,2022-12-05,38895,Cabang Krakatau,Mekanik Sahat,Lainnya,Wiper,1,130000
SVC008046,V002077,CAR0183,2022-12-06,37001,Cabang Setia Budi,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,510000
